# Residuals  
# Time       	p            	Ux           	Uy           	Uz           
1725         	2.825170e-03	2.959200e-04	1.187100e-03	1.334050e-03
1726         	2.907210e-03	2.953190e-04	1.179530e-03	1.313510e-03
1727         	2.898630e-03	2.967660e-04	1.178150e-03	1.333970e-03
1728         	2.909960e-03	2.986820e-04	1.177090e-03	1.333660e-03
1729         	2.873310e-03	2.996180e-04	1.181420e-03	1.352830e-03
1730         	2.955480e-03	2.986800e-04	1.174190e-03	1.328050e-03
1731         	2.854300e-03	2.978800e-04	1.172130e-03	1.340240e-03
1732         	2.970090e-03	2.993600e-04	1.172960e-03	1.334010e-03
1733         	2.815160e-03	2.986190e-04	1.181510e-03	1.350230e-03
1734         	2.957720e-03	2.970460e-04	1.176970e-03	1.324790e-03
1735         	2.852010e-03	2.968800e-04	1.181220e-03	1.344800e-03
1736         	2.956010e-03	2.996540e-04	1.181050e-03	1.340530e-03
1737         	2.864200e-03	2.992910e-04	1.186400e-03	1.352230e-03
1738         	2.916490e-03	2.958540e-04	1.178020e-03	1.321900e-03
1739         	2.837410e-03	2.949470e-04	1.173280e-03	1.331150e-03
1740         	2.937380e-03	2.958450e-04	1.171860e-03	1.323510e-03
1741         	2.872130e-03	2.958560e-04	1.171780e-03	1.332800e-03
1742         	2.875970e-03	2.939700e-04	1.172170e-03	1.311100e-03
1743         	2.848620e-03	2.956680e-04	1.173090e-03	1.328270e-03
1744         	2.955370e-03	2.978250e-04	1.171640e-03	1.325010e-03
1745         	2.834460e-03	2.972390e-04	1.175650e-03	1.341110e-03
1746         	2.912810e-03	2.952610e-04	1.174240e-03	1.319620e-03
1747         	2.867940e-03	2.958480e-04	1.172110e-03	1.340820e-03
1748         	2.929750e-03	2.988980e-04	1.174050e-03	1.329860e-03
1749         	2.889480e-03	3.000010e-04	1.177800e-03	1.344790e-03
1750         	2.896260e-03	2.963080e-04	1.175640e-03	1.326560e-03
1751         	2.871620e-03	2.963540e-04	1.175670e-03	1.331390e-03
1752         	2.973550e-03	2.970510e-04	1.179280e-03	1.324500e-03
1753         	2.847810e-03	2.968340e-04	1.177130e-03	1.336060e-03
1754         	2.857660e-03	2.940100e-04	1.179610e-03	1.319700e-03
1755         	2.893500e-03	2.944420e-04	1.178240e-03	1.323560e-03
1756         	2.900130e-03	2.947220e-04	1.174380e-03	1.315390e-03
1757         	2.833410e-03	2.945060e-04	1.178200e-03	1.323810e-03
1758         	2.868390e-03	2.933940e-04	1.173510e-03	1.321590e-03
1759         	2.892080e-03	2.954480e-04	1.176050e-03	1.332060e-03
1760         	2.908690e-03	2.974290e-04	1.173440e-03	1.330650e-03
1761         	2.848290e-03	2.967160e-04	1.180230e-03	1.338040e-03
1762         	2.862190e-03	2.958880e-04	1.172060e-03	1.331220e-03
1763         	2.882540e-03	2.964080e-04	1.173970e-03	1.328080e-03
1764         	2.898040e-03	2.973320e-04	1.169870e-03	1.321060e-03
1765         	2.861510e-03	2.962900e-04	1.177140e-03	1.336060e-03
1766         	2.893540e-03	2.958550e-04	1.172550e-03	1.325470e-03
1767         	2.890970e-03	2.966050e-04	1.172710e-03	1.331810e-03
1768         	2.942140e-03	3.001790e-04	1.174430e-03	1.325400e-03
1769         	2.826320e-03	2.988350e-04	1.174600e-03	1.340340e-03
1770         	2.950770e-03	2.969300e-04	1.174450e-03	1.330460e-03
1771         	2.805670e-03	2.970460e-04	1.173960e-03	1.341650e-03
1772         	2.945380e-03	2.996920e-04	1.176860e-03	1.349220e-03
1773         	2.871850e-03	2.987550e-04	1.184490e-03	1.353070e-03
1774         	2.898290e-03	2.964670e-04	1.177310e-03	1.338610e-03
1775         	2.850930e-03	2.970100e-04	1.175660e-03	1.344730e-03
1776         	2.928720e-03	2.997090e-04	1.181140e-03	1.338860e-03
1777         	2.828160e-03	2.978490e-04	1.181570e-03	1.344480e-03
1778         	2.942720e-03	2.942220e-04	1.170420e-03	1.325560e-03
1779         	2.848920e-03	2.935640e-04	1.172130e-03	1.321760e-03
1780         	2.881660e-03	2.956780e-04	1.177200e-03	1.327530e-03
1781         	2.836180e-03	2.954870e-04	1.177050e-03	1.333600e-03
1782         	2.905800e-03	2.956640e-04	1.172570e-03	1.329930e-03
1783         	2.865620e-03	2.972450e-04	1.176960e-03	1.341240e-03
1784         	2.918010e-03	2.981150e-04	1.178150e-03	1.343120e-03
1785         	2.865610e-03	2.953020e-04	1.174490e-03	1.342460e-03
1786         	2.879320e-03	2.937030e-04	1.170840e-03	1.322150e-03
1787         	2.879360e-03	2.947670e-04	1.169370e-03	1.326720e-03
1788         	2.916870e-03	2.972430e-04	1.173140e-03	1.330220e-03
1789         	2.830820e-03	2.973070e-04	1.182130e-03	1.340080e-03
1790         	2.945620e-03	2.968320e-04	1.177170e-03	1.337260e-03
1791         	2.820750e-03	2.971990e-04	1.181890e-03	1.339580e-03
1792         	2.935290e-03	2.975560e-04	1.183500e-03	1.335360e-03
1793         	2.838560e-03	2.960020e-04	1.185810e-03	1.332390e-03
1794         	2.911970e-03	2.944440e-04	1.177810e-03	1.315820e-03
1795         	2.845840e-03	2.955030e-04	1.182920e-03	1.326960e-03
1796         	2.873930e-03	2.963270e-04	1.181930e-03	1.323010e-03
1797         	2.875650e-03	2.966600e-04	1.187670e-03	1.341600e-03
1798         	2.893200e-03	2.953320e-04	1.180500e-03	1.332220e-03
1799         	2.898010e-03	2.963850e-04	1.186140e-03	1.341830e-03
1800         	2.893240e-03	2.981580e-04	1.180090e-03	1.332790e-03
1801         	2.900830e-03	2.976190e-04	1.180700e-03	1.335850e-03
1802         	2.898270e-03	2.966420e-04	1.176050e-03	1.332060e-03
1803         	2.865750e-03	2.954300e-04	1.183290e-03	1.334170e-03
1804         	2.923450e-03	2.980660e-04	1.181330e-03	1.337590e-03
1805         	2.884380e-03	2.980870e-04	1.182500e-03	1.354200e-03
1806         	2.924660e-03	2.974740e-04	1.177180e-03	1.334450e-03
1807         	2.874930e-03	2.982540e-04	1.181170e-03	1.343000e-03
1808         	2.966120e-03	3.001400e-04	1.186270e-03	1.338260e-03
1809         	2.888200e-03	3.000040e-04	1.192070e-03	1.350900e-03
1810         	2.893890e-03	2.983000e-04	1.186750e-03	1.336550e-03
1811         	2.941680e-03	2.986550e-04	1.184990e-03	1.342820e-03
1812         	2.880210e-03	2.984510e-04	1.186600e-03	1.331690e-03
1813         	2.900760e-03	2.991970e-04	1.189960e-03	1.346630e-03
1814         	2.861820e-03	2.957140e-04	1.186170e-03	1.328860e-03
1815         	2.918460e-03	2.964250e-04	1.182440e-03	1.334360e-03
1816         	2.892240e-03	2.972050e-04	1.182220e-03	1.327930e-03
1817         	2.890120e-03	2.974840e-04	1.182930e-03	1.330640e-03
1818         	2.845520e-03	2.957970e-04	1.179220e-03	1.321840e-03
1819         	2.889420e-03	2.956120e-04	1.177210e-03	1.329730e-03
1820         	2.919420e-03	2.968750e-04	1.178370e-03	1.318150e-03
1821         	2.858130e-03	2.944650e-04	1.176320e-03	1.322700e-03
1822         	2.881840e-03	2.933050e-04	1.170170e-03	1.323430e-03
1823         	2.918400e-03	2.946730e-04	1.170780e-03	1.332160e-03
1824         	2.904590e-03	2.959550e-04	1.171840e-03	1.325770e-03
1825         	2.904160e-03	2.960120e-04	1.177810e-03	1.331530e-03
1826         	2.877710e-03	2.951740e-04	1.174880e-03	1.324780e-03
1827         	2.900840e-03	2.954670e-04	1.176710e-03	1.333630e-03
1828         	2.915890e-03	2.955030e-04	1.177990e-03	1.328020e-03
1829         	2.851760e-03	2.939170e-04	1.184820e-03	1.329300e-03
1830         	2.898760e-03	2.935720e-04	1.182910e-03	1.319600e-03
1831         	2.891290e-03	2.961610e-04	1.180540e-03	1.332330e-03
1832         	2.875510e-03	2.976410e-04	1.184880e-03	1.335100e-03
1833         	2.930140e-03	2.971740e-04	1.189430e-03	1.351290e-03
1834         	2.872390e-03	2.946780e-04	1.183730e-03	1.335490e-03
1835         	2.886830e-03	2.960940e-04	1.181880e-03	1.327970e-03
1836         	2.884990e-03	2.976010e-04	1.181340e-03	1.322730e-03
1837         	2.865770e-03	2.961050e-04	1.180090e-03	1.334300e-03
1838         	2.855800e-03	2.944500e-04	1.173680e-03	1.319900e-03
1839         	2.843360e-03	2.948790e-04	1.171540e-03	1.321390e-03
1840         	2.907030e-03	2.971660e-04	1.175330e-03	1.321330e-03
1841         	2.868680e-03	2.964830e-04	1.180890e-03	1.331180e-03
1842         	2.880350e-03	2.931110e-04	1.171760e-03	1.313270e-03
1843         	2.874680e-03	2.933280e-04	1.166820e-03	1.327890e-03
1844         	2.878950e-03	2.968500e-04	1.171170e-03	1.325030e-03
1845         	2.849530e-03	2.972000e-04	1.178160e-03	1.325400e-03
1846         	2.854420e-03	2.942420e-04	1.172350e-03	1.315700e-03
1847         	2.861700e-03	2.938670e-04	1.171040e-03	1.323440e-03
1848         	2.921600e-03	2.958430e-04	1.172530e-03	1.318190e-03
1849         	2.842770e-03	2.966630e-04	1.181230e-03	1.333560e-03
1850         	2.913000e-03	2.939670e-04	1.173950e-03	1.323540e-03
1851         	2.860880e-03	2.946050e-04	1.177190e-03	1.325250e-03
1852         	2.905830e-03	2.968150e-04	1.177150e-03	1.324020e-03
1853         	2.848920e-03	2.959860e-04	1.181230e-03	1.328250e-03
1854         	2.893860e-03	2.934040e-04	1.170540e-03	1.320090e-03
1855         	2.830350e-03	2.951610e-04	1.172350e-03	1.332490e-03
1856         	2.889940e-03	2.965750e-04	1.174600e-03	1.318740e-03
1857         	2.852200e-03	2.958820e-04	1.180220e-03	1.324720e-03
1858         	2.848670e-03	2.940590e-04	1.174240e-03	1.316030e-03
1859         	2.853160e-03	2.950500e-04	1.173950e-03	1.324250e-03
1860         	2.921650e-03	2.979890e-04	1.176990e-03	1.333180e-03
1861         	2.895160e-03	2.985010e-04	1.185620e-03	1.333190e-03
1862         	2.886780e-03	2.964380e-04	1.180530e-03	1.322710e-03
1863         	2.885190e-03	2.969600e-04	1.178350e-03	1.328010e-03
1864         	2.906520e-03	2.972920e-04	1.177360e-03	1.323580e-03
1865         	2.852240e-03	2.953790e-04	1.178310e-03	1.321390e-03
1866         	2.882770e-03	2.933790e-04	1.174990e-03	1.315110e-03
1867         	2.874620e-03	2.962130e-04	1.177210e-03	1.335210e-03
1868         	2.906050e-03	2.994550e-04	1.182390e-03	1.337960e-03
1869         	2.903460e-03	2.982160e-04	1.186560e-03	1.336010e-03
1870         	2.866510e-03	2.950350e-04	1.178150e-03	1.318610e-03
1871         	2.870090e-03	2.956750e-04	1.178230e-03	1.330590e-03
1872         	2.880260e-03	2.967350e-04	1.179020e-03	1.322050e-03
1873         	2.866380e-03	2.940930e-04	1.170820e-03	1.317700e-03
1874         	2.874430e-03	2.923700e-04	1.169970e-03	1.310310e-03
1875         	2.871790e-03	2.943380e-04	1.170670e-03	1.320130e-03
1876         	2.898320e-03	2.961040e-04	1.172560e-03	1.327440e-03
1877         	2.871600e-03	2.954130e-04	1.177510e-03	1.335980e-03
1878         	2.908680e-03	2.940650e-04	1.173160e-03	1.327050e-03
1879         	2.871000e-03	2.948060e-04	1.175830e-03	1.336290e-03
1880         	2.901640e-03	2.967010e-04	1.176510e-03	1.333220e-03
1881         	2.876320e-03	2.951610e-04	1.179390e-03	1.338370e-03
1882         	2.902690e-03	2.936010e-04	1.170080e-03	1.326100e-03
1883         	2.852100e-03	2.948690e-04	1.170740e-03	1.329810e-03
1884         	2.965030e-03	2.969380e-04	1.174430e-03	1.325870e-03
1885         	2.845110e-03	2.952980e-04	1.180460e-03	1.337000e-03
1886         	2.886150e-03	2.937090e-04	1.176420e-03	1.321260e-03
1887         	2.865470e-03	2.942410e-04	1.177030e-03	1.334970e-03
1888         	2.936850e-03	2.955980e-04	1.174500e-03	1.330360e-03
1889         	2.836050e-03	2.959190e-04	1.183940e-03	1.332720e-03
1890         	2.943710e-03	2.956050e-04	1.178460e-03	1.321500e-03
1891         	2.855420e-03	2.963210e-04	1.185430e-03	1.342070e-03
1892         	2.907250e-03	2.979030e-04	1.183450e-03	1.333500e-03
1893         	2.899410e-03	2.974220e-04	1.187330e-03	1.333340e-03
1894         	2.878750e-03	2.969240e-04	1.175690e-03	1.332140e-03
1895         	2.880730e-03	2.968760e-04	1.184790e-03	1.345470e-03
1896         	2.940510e-03	2.996090e-04	1.182640e-03	1.338670e-03
1897         	2.848650e-03	2.971790e-04	1.185760e-03	1.344240e-03
1898         	2.958240e-03	2.965280e-04	1.181400e-03	1.329680e-03
1899         	2.899350e-03	2.962520e-04	1.181380e-03	1.332200e-03
1900         	2.917820e-03	2.973980e-04	1.186740e-03	1.323090e-03
1901         	2.875260e-03	2.954700e-04	1.186180e-03	1.331940e-03
1902         	2.919850e-03	2.941720e-04	1.181260e-03	1.322100e-03
1903         	2.892750e-03	2.953640e-04	1.179880e-03	1.327980e-03
1904         	2.887680e-03	2.969830e-04	1.186310e-03	1.322600e-03
1905         	2.908430e-03	2.958850e-04	1.185600e-03	1.324250e-03
1906         	2.957700e-03	2.971270e-04	1.185980e-03	1.320010e-03
1907         	2.851720e-03	2.978620e-04	1.187200e-03	1.338570e-03
1908         	2.971190e-03	2.976050e-04	1.187460e-03	1.325800e-03
1909         	2.849900e-03	2.964650e-04	1.186220e-03	1.337520e-03
1910         	2.937780e-03	2.964050e-04	1.182480e-03	1.326370e-03
1911         	2.860650e-03	2.969950e-04	1.182870e-03	1.324800e-03
1912         	2.892440e-03	2.959780e-04	1.183430e-03	1.320750e-03
1913         	2.869310e-03	2.944660e-04	1.177530e-03	1.328060e-03
1914         	2.894110e-03	2.953570e-04	1.177640e-03	1.323770e-03
1915         	2.883360e-03	2.980640e-04	1.183220e-03	1.338330e-03
1916         	2.930580e-03	2.976780e-04	1.182910e-03	1.329370e-03
1917         	2.880860e-03	2.956480e-04	1.185090e-03	1.329550e-03
1918         	2.939470e-03	2.974830e-04	1.180220e-03	1.326720e-03
1919         	2.926650e-03	2.989000e-04	1.188450e-03	1.342850e-03
1920         	2.926880e-03	2.999370e-04	1.192150e-03	1.338480e-03
1921         	2.930760e-03	2.984000e-04	1.187390e-03	1.349750e-03
1922         	2.920310e-03	2.987530e-04	1.184320e-03	1.336330e-03
1923         	2.910590e-03	2.993900e-04	1.188300e-03	1.348570e-03
1924         	2.928650e-03	2.984540e-04	1.187240e-03	1.329250e-03
1925         	2.859340e-03	2.971470e-04	1.190360e-03	1.341990e-03
1926         	2.935900e-03	2.988170e-04	1.189060e-03	1.335870e-03
1927         	2.958630e-03	3.005840e-04	1.191610e-03	1.352650e-03
1928         	2.904650e-03	2.999060e-04	1.194290e-03	1.335570e-03
1929         	2.886760e-03	2.983440e-04	1.186750e-03	1.343240e-03
1930         	2.948000e-03	2.964400e-04	1.185200e-03	1.335200e-03
1931         	2.916010e-03	2.968890e-04	1.186600e-03	1.343210e-03
1932         	2.896230e-03	2.962540e-04	1.190590e-03	1.326750e-03
1933         	2.893520e-03	2.954310e-04	1.186230e-03	1.337480e-03
1934         	2.913130e-03	2.963670e-04	1.188880e-03	1.332450e-03
1935         	2.910950e-03	2.975780e-04	1.189280e-03	1.344340e-03
1936         	2.928480e-03	2.960330e-04	1.186710e-03	1.331890e-03
1937         	2.852010e-03	2.949740e-04	1.185540e-03	1.341230e-03
1938         	2.956360e-03	2.964790e-04	1.190350e-03	1.333650e-03
1939         	2.872220e-03	2.985590e-04	1.195220e-03	1.347460e-03
1940         	2.969710e-03	2.981390e-04	1.194610e-03	1.334760e-03
1941         	2.850460e-03	2.972210e-04	1.193010e-03	1.343270e-03
1942         	2.995660e-03	2.984060e-04	1.190830e-03	1.336180e-03
1943         	2.906360e-03	2.993650e-04	1.195680e-03	1.350410e-03
1944         	2.924530e-03	2.974510e-04	1.197040e-03	1.329910e-03
1945         	2.907000e-03	2.978090e-04	1.194780e-03	1.338630e-03
1946         	2.940110e-03	2.989790e-04	1.193720e-03	1.341430e-03
1947         	2.947630e-03	3.004580e-04	1.198730e-03	1.348720e-03
1948         	2.921690e-03	2.989470e-04	1.199480e-03	1.333700e-03
1949         	2.870700e-03	2.981450e-04	1.201330e-03	1.346390e-03
1950         	3.004500e-03	2.978660e-04	1.192010e-03	1.334610e-03
1951         	2.858510e-03	2.982430e-04	1.196000e-03	1.347170e-03
1952         	2.928210e-03	2.983530e-04	1.197440e-03	1.327840e-03
1953         	2.897550e-03	2.993180e-04	1.196960e-03	1.345250e-03
1954         	2.973580e-03	3.017010e-04	1.198450e-03	1.339300e-03
1955         	2.957450e-03	3.035850e-04	1.205360e-03	1.361220e-03
1956         	2.893180e-03	3.027720e-04	1.212010e-03	1.340730e-03
1957         	2.971550e-03	3.022450e-04	1.205200e-03	1.353760e-03
1958         	2.947800e-03	3.020610e-04	1.200530e-03	1.335200e-03
1959         	2.940830e-03	3.017890e-04	1.204180e-03	1.353060e-03
1960         	2.875270e-03	2.994230e-04	1.201350e-03	1.335750e-03
1961         	2.975460e-03	3.000680e-04	1.200970e-03	1.346150e-03
1962         	2.915670e-03	2.998500e-04	1.205370e-03	1.331880e-03
1963         	2.948850e-03	3.017480e-04	1.207560e-03	1.358540e-03
1964         	2.998040e-03	3.026440e-04	1.213280e-03	1.349490e-03
1965         	2.924590e-03	3.011670e-04	1.212980e-03	1.353970e-03
1966         	2.947660e-03	2.999690e-04	1.208360e-03	1.341630e-03
1967         	2.954540e-03	3.016280e-04	1.210800e-03	1.346960e-03
1968         	2.925990e-03	2.992450e-04	1.208460e-03	1.329660e-03
1969         	2.928340e-03	2.988220e-04	1.206620e-03	1.345020e-03
1970         	2.930850e-03	3.000880e-04	1.209380e-03	1.336550e-03
1971         	2.934950e-03	3.023160e-04	1.208590e-03	1.360830e-03
1972         	2.958900e-03	3.008470e-04	1.206520e-03	1.342430e-03
1973         	2.881390e-03	2.991870e-04	1.204930e-03	1.345800e-03
1974         	2.981240e-03	2.996690e-04	1.201270e-03	1.340280e-03
1975         	2.930560e-03	3.017030e-04	1.212310e-03	1.353450e-03
1976         	2.949880e-03	3.004660e-04	1.207500e-03	1.334120e-03
1977         	2.939060e-03	2.991620e-04	1.202650e-03	1.345900e-03
1978         	2.947560e-03	2.994340e-04	1.206220e-03	1.334190e-03
1979         	2.912630e-03	3.014820e-04	1.206450e-03	1.349280e-03
1980         	2.919750e-03	3.000430e-04	1.206830e-03	1.334150e-03
1981         	2.884840e-03	2.997690e-04	1.206070e-03	1.347080e-03
1982         	2.952490e-03	3.014850e-04	1.205440e-03	1.335660e-03
1983         	2.936390e-03	3.022670e-04	1.214210e-03	1.362350e-03
1984         	2.953720e-03	3.025980e-04	1.215620e-03	1.350610e-03
1985         	2.935360e-03	3.029730e-04	1.214850e-03	1.364880e-03
1986         	2.940460e-03	3.043260e-04	1.212070e-03	1.350310e-03
1987         	2.950710e-03	3.053820e-04	1.214620e-03	1.369760e-03
1988         	2.887280e-03	3.033610e-04	1.209490e-03	1.339660e-03
1989         	2.926130e-03	3.024300e-04	1.209360e-03	1.348390e-03
1990         	2.924620e-03	3.019050e-04	1.207860e-03	1.346090e-03
1991         	2.912110e-03	3.021630e-04	1.208130e-03	1.356070e-03
1992         	2.991080e-03	3.034110e-04	1.213800e-03	1.347740e-03
1993         	2.892670e-03	3.024160e-04	1.212650e-03	1.354490e-03
1994         	2.967200e-03	3.032580e-04	1.212280e-03	1.348800e-03
1995         	2.919180e-03	3.024390e-04	1.212820e-03	1.361840e-03
1996         	2.954240e-03	3.015350e-04	1.212100e-03	1.351320e-03
1997         	2.905190e-03	3.002330e-04	1.208540e-03	1.353060e-03
1998         	2.963480e-03	3.016580e-04	1.213400e-03	1.346440e-03
1999         	2.931900e-03	3.021360e-04	1.215990e-03	1.361740e-03
2000         	2.921650e-03	3.012840e-04	1.221250e-03	1.354090e-03
